             f                  xj                  yj                  zj               Zxx_real            Zxx_imag            Error              Zxy_real            Zxy_imag              Error              Zyx_real            Zyx_imag             Error              Zyy_real            Zyy_imag             Error
    1.5200000000E-02    1.2500000000E+05   -1.0000000000E+05    0.0000000000E+00    1.0714176356E-04    3.3230436360E-05    9.3567746018E-05    1.6579647585E-03   -2.5701947924E-03    9.3567746018E-05   -1.7833620129E-03    2.6070039935E-03    9.3567746018E-05    6.9145662289E-05    2.7887329622E-05    9.3567746018E-05
    1.5200000000E-02    1.5000000000E+05   -1.0000000000E+05    0.0000000000E+00   -9.9593091311E-05    3.5885582016E-05    9.4610450614E-05    1.7688924842E-03   -2.5699493916E-03    9.4610450614E-05   -1.6905833815E-03    2.6661268708E-03    9.4610450614E-05   -3.0191308006E-05    5.6096962683E-05    9.4610450614E-05
    1.5200000000E-02    1.7500000000E+05   -1.0000000000E+05    0.0000000000E+00   -3.4630707701E-05   -3.0051421937E-05    9.9574273654E-05    2.1974824441E-03   -2.4996092809E-03    9.9574273654E-05   -1.9097848431E-03    2.6580597897E-03    9.9574273654E-05   -6.2992014418E-05    1.5009906552E-04    9.9574273654E-05
    1.5200000000E-02    2.0000000000E+05   -1.0000000000E+05    0.0000000000E+00    9.9278023499E-05   -2.4326825448E-05    1.0413701151E-04    2.4403618640E-03   -2.4418572223E-03    1.0413701151E-04   -2.3813539692E-03    2.6901870029E-03    1.0413701151E-04    1.4192068460E-05   -1.0162903739E-04    1.0413701151E-04
    1.5200000000E-02   -2.0000000000E+05   -7.5000000000E+04    0.0000000000E+00   -2.7110933804E-06    1.5140224445E-04    1.0438414768E-04    2.4395343702E-03   -2.4005090359E-03    1.0438414768E-04   -2.4987998948E-03    2.5698894924E-03    1.0438414768E-04   -9.5501308470E-05   -1.2666042973E-04    1.0438414768E-04
    1.5200000000E-02   -1.7500000000E+05   -7.5000000000E+04    0.0000000000E+00    4.0283682346E-05    1.0395049393E-04    1.0193938225E-04    2.2495158090E-03   -2.6067404301E-03    1.0193938225E-04   -2.3102182564E-03    2.4626604189E-03    1.0193938225E-04   -7.3258956696E-05   -1.2504278176E-04    1.0193938225E-04
    1.5200000000E-02   -1.5000000000E+05   -7.5000000000E+04    0.0000000000E+00   -5.2050963904E-05    2.3029376628E-05    9.8681337090E-05    1.8940734831E-03   -2.6774853188E-03    9.8681337090E-05   -2.0053668835E-03    2.6624427327E-03    9.8681337090E-05    2.1049943880E-06   -4.2906676079E-05    9.8681337090E-05
    1.5200000000E-02   -1.2500000000E+05   -7.5000000000E+04    0.0000000000E+00    1.3717546843E-04    7.9274616998E-05    9.8522004502E-05    1.7934273351E-03   -2.7604960854E-03    9.8522004502E-05   -2.0282248166E-03    2.6145898423E-03    9.8522004502E-05   -5.0097255517E-05    1.1268405719E-04    9.8522004502E-05
    1.5200000000E-02   -1.0000000000E+05   -7.5000000000E+04    0.0000000000E+00   -1.3662434279E-04   -1.9230092642E-05    9.8537505172E-05    2.0121435319E-03   -2.5525226135E-03    9.8537505172E-05   -2.0192937105E-03    2.4638613870E-03    9.8537505172E-05    1.1849846279E-04    1.1206278231E-04    9.8537505172E-05
    1.5200000000E-02   -7.5000000000E+04   -7.5000000000E+04    0.0000000000E+00   -1.6079223411E-04   -2.5674822196E-04    1.0094587449E-04    2.2732243294E-03   -2.4843353793E-03    1.0094587449E-04   -2.3372533560E-03    2.4848109190E-03    1.0094587449E-04    2.0237318743E-04    3.4866471503E-04    1.0094587449E-04
    1.5200000000E-02   -5.0000000000E+04   -7.5000000000E+04    0.0000000000E+00   -1.7371130396E-04   -1.8440978656E-04    1.0824574293E-04    2.6498676179E-03   -2.6729052561E-03    1.0824574293E-04   -2.6502123390E-03    2.4736335289E-03    1.0824574293E-04    2.2815423960E-04    1.8379643456E-04    1.0824574293E-04
    1.5200000000E-02   -2.5000000000E+04   -7.5000000000E+04    0.0000000000E+00   -6.4926016638E-05   -2.3392207972E-04    1.1200099981E-04    2.7246116983E-03   -2.4571987943E-03    1.1200099981E-04   -2.8924058681E-03    2.4987572250E-03    1.1200099981E-04    1.6740051488E-04    2.2820491471E-04    1.1200099981E-04
    1.5200000000E-02    0.0000000000E+00   -7.5000000000E+04    0.0000000000E+00    3.6979037379E-05    2.8956099532E-05    1.1319324186E-04    2.6043998250E-03   -2.5777104364E-03    1.1319324186E-04   -2.8336743197E-03    2.6077120328E-03    1.1319324186E-04   -8.0349294717E-06   -4.9004588981E-06    1.1319324186E-04
    1.5200000000E-02    2.5000000000E+04   -7.5000000000E+04    0.0000000000E+00    6.5438457801E-05   -7.1667871256E-05    1.1200099981E-04    2.5926162026E-03   -2.6626919310E-03    1.1200099981E-04   -2.8564238942E-03    2.6215929808E-03    1.1200099981E-04   -1.8047290388E-04   -2.6884602010E-06    1.1200099981E-04
    1.5200000000E-02    5.0000000000E+04   -7.5000000000E+04    0.0000000000E+00    7.1218023781E-05    1.5052570703E-04    1.0714886732E-04    2.4178280852E-03   -2.7072949608E-03    1.0714886732E-04   -2.4141127134E-03    2.5365024974E-03    1.0714886732E-04   -8.0996952493E-05   -1.5888083685E-04    1.0714886732E-04
    1.5200000000E-02    7.5000000000E+04   -7.5000000000E+04    0.0000000000E+00    1.2103798019E-04    2.4986737098E-04    1.0094587449E-04    2.2040766253E-03   -2.6048244357E-03    1.0094587449E-04   -2.2437293205E-03    2.5474850340E-03    1.0094587449E-04   -2.5269691381E-05   -1.3765150434E-04    1.0094587449E-04
    1.5200000000E-02    1.0000000000E+05   -7.5000000000E+04    0.0000000000E+00    4.5696783000E-05   -9.9636328971E-05    9.8449488056E-05    1.9531565982E-03   -2.5895986629E-03    9.8449488056E-05   -2.0984490090E-03    2.6277115238E-03    9.8449488056E-05   -7.3946240421E-05   -1.5961133483E-04    9.8449488056E-05
    1.5200000000E-02    1.2500000000E+05   -7.5000000000E+04    0.0000000000E+00    3.0896405904E-05    2.4931587747E-05    9.8522004502E-05    1.9367648675E-03   -2.7461007021E-03    9.8522004502E-05   -2.1093210762E-03    2.5771553596E-03    9.8522004502E-05   -1.7666084233E-05   -3.2630714695E-05    9.8522004502E-05
    1.5200000000E-02    1.5000000000E+05   -7.5000000000E+04    0.0000000000E+00   -4.1166939182E-05   -9.8861890529E-05    9.8968968358E-05    2.0880336939E-03   -2.5657998401E-03    9.8968968358E-05   -2.0362284202E-03    2.6222886021E-03    9.8968968358E-05    1.6349406373E-05    1.1708066092E-04    9.8968968358E-05
    1.5200000000E-02    1.7500000000E+05   -7.5000000000E+04    0.0000000000E+00   -2.0264099044E-04   -4.2064416726E-05    1.0193938225E-04    2.3013637135E-03   -2.4741482737E-03    1.0193938225E-04   -2.1477752231E-03    2.4987224959E-03    1.0193938225E-04   -4.3601721833E-06    1.2938370428E-04    1.0193938225E-04
    1.5200000000E-02    2.0000000000E+05   -7.5000000000E+04    0.0000000000E+00   -5.9286398776E-05   -7.1491893462E-05    1.0448439206E-04    2.4013424213E-03   -2.4369679476E-03    1.0448439206E-04   -2.2908962162E-03    2.6260420407E-03    1.0448439206E-04   -1.0800690291E-05    9.1480281314E-05    1.0448439206E-04
    1.5200000000E-02   -2.0000000000E+05   -5.0000000000E+04    0.0000000000E+00    1.2499894286E-05   -9.6102448929E-05    1.0563585536E-04    2.4866622917E-03   -2.4972161489E-03    1.0563585536E-04   -2.5322567676E-03    2.3327907588E-03    1.0563585536E-04    4.2909712982E-05    1.3159743280E-05    1.0563585536E-04
    1.5200000000E-02   -1.7500000000E+05   -5.0000000000E+04    0.0000000000E+00    4.0969505425E-05    7.6192826601E-05    1.0795814863E-04    2.4602205530E-03   -2.6165606581E-03    1.0795814863E-04   -2.6696267539E-03    2.3223661050E-03    1.0795814863E-04   -4.5775278416E-05   -1.3893486010E-04    1.0795814863E-04
    1.5200000000E-02   -1.5000000000E+05   -5.0000000000E+04    0.0000000000E+00   -7.3445720590E-05    2.0611345903E-04    1.1121054450E-04    2.5877837944E-03   -2.6507787433E-03    1.1121054450E-04   -2.7441065657E-03    2.4990816211E-03    1.1121054450E-04   -2.2690260496E-05   -1.2686212059E-04    1.1121054450E-04
    1.5200000000E-02   -1.2500000000E+05   -5.0000000000E+04    0.0000000000E+00    8.4593983979E-06   -2.0686557631E-04    1.1225798219E-04    2.4767990330E-03   -2.6536825249E-03    1.1225798219E-04   -2.8834592700E-03    2.5757309922E-03    1.1225798219E-04    1.1090699822E-05   -4.6655146269E-05    1.1225798219E-04
    1.5200000000E-02   -1.0000000000E+05   -5.0000000000E+04    0.0000000000E+00   -3.2731451439E-05   -1.9311160574E-04    1.1133613475E-04    2.7338504872E-03   -2.5016920923E-03    1.1133613475E-04   -2.8704346443E-03    2.5444325157E-03    1.1133613475E-04    9.6829816522E-05    7.6986602303E-05    1.1133613475E-04
    1.5200000000E-02   -7.5000000000E+04   -5.0000000000E+04    0.0000000000E+00   -2.6575667937E-04   -2.3353951100E-04    1.0824574293E-04    2.5371520467E-03   -2.5906227355E-03    1.0824574293E-04   -2.5736314746E-03    2.5184202362E-03    1.0824574293E-04    1.7116534072E-04    2.7615378582E-04    1.0824574293E-04
    1.5200000000E-02   -5.0000000000E+04   -5.0000000000E+04    0.0000000000E+00   -1.9323743500E-04   -2.0280682762E-04    1.0191766286E-04    2.1581336231E-03   -2.6088761631E-03    1.0191766286E-04   -2.2235494583E-03    2.5520050290E-03    1.0191766286E-04    1.7207683825E-04    4.0715439997E-05    1.0191766286E-04
    1.5200000000E-02   -2.5000000000E+04   -5.0000000000E+04    0.0000000000E+00    2.7997196899E-05   -1.7743596140E-04    9.9465578512E-05    2.0929615436E-03   -2.6235234095E-03    9.9465578512E-05   -2.1581011740E-03    2.6536822174E-03    9.9465578512E-05    1.1144826929E-05   -1.0795805630E-05    9.9465578512E-05
    1.5200000000E-02    0.0000000000E+00   -5.0000000000E+04    0.0000000000E+00    6.1136084611E-05    3.5323949018E-05    9.9450336460E-05    2.0099215710E-03   -2.6603985111E-03    9.9450336460E-05   -2.0128632582E-03    2.6207145924E-03    9.9450336460E-05   -1.6977523516E-05    2.0952964827E-05    9.9450336460E-05
    1.5200000000E-02    2.5000000000E+04   -5.0000000000E+04    0.0000000000E+00    2.3167985769E-05    6.0650543937E-05    9.9465578512E-05    2.0797437517E-03   -2.6779944170E-03    9.9465578512E-05   -2.0102408258E-03    2.4864084855E-03    9.9465578512E-05   -4.2062285161E-05   -2.5804742661E-04    9.9465578512E-05
    1.5200000000E-02    5.0000000000E+04   -5.0000000000E+04    0.0000000000E+00    1.5373997867E-04    3.2477911399E-04    1.0297928319E-04    2.3877731777E-03   -2.6045176569E-03    1.0297928319E-04   -2.1353825977E-03    2.5568057813E-03    1.0297928319E-04   -9.0451050584E-05   -3.2570623493E-04    1.0297928319E-04
    1.5200000000E-02    7.5000000000E+04   -5.0000000000E+04    0.0000000000E+00    2.5687308805E-04    1.4107947797E-04    1.0824574293E-04    2.5641271907E-03   -2.5198797816E-03    1.0824574293E-04   -2.5765447446E-03    2.5537262484E-03    1.0824574293E-04   -8.9430083281E-05   -2.9102085156E-04    1.0824574293E-04
    1.5200000000E-02    1.0000000000E+05   -5.0000000000E+04    0.0000000000E+00    1.0993312555E-04    9.8743023381E-05    1.1157250604E-04    2.5532260595E-03   -2.7063363718E-03    1.1157250604E-04   -2.7124592338E-03    2.5892533598E-03    1.1157250604E-04    1.8544258762E-05   -1.3134358596E-04    1.1157250604E-04
    1.5200000000E-02    1.2500000000E+05   -5.0000000000E+04    0.0000000000E+00    5.9765306237E-05    1.4967021785E-04    1.1225798219E-04    2.3671874350E-03   -2.8316613397E-03    1.1225798219E-04   -2.8617397124E-03    2.4421906176E-03    1.1225798219E-04    7.7805634769E-05   -5.2311117705E-05    1.1225798219E-04
    1.5200000000E-02    1.5000000000E+05   -5.0000000000E+04    0.0000000000E+00   -1.7348210949E-05   -5.8488291427E-05    1.1098885117E-04    2.4997221732E-03   -2.5461730935E-03    1.1098885117E-04   -2.7782267783E-03    2.4810566654E-03    1.1098885117E-04    1.6949428562E-04    1.9911069325E-04    1.1098885117E-04
    1.5200000000E-02    1.7500000000E+05   -5.0000000000E+04    0.0000000000E+00   -9.5433560959E-05   -1.9620285768E-04    1.0795814863E-04    2.4058954541E-03   -2.6443527500E-03    1.0795814863E-04   -2.7788397239E-03    2.4256352238E-03    1.0795814863E-04    1.6838649978E-04    4.3807392172E-05    1.0795814863E-04
    1.5200000000E-02    2.0000000000E+05   -5.0000000000E+04    0.0000000000E+00   -4.9197989661E-05   -1.9114782807E-04    1.0541488674E-04    2.4718882634E-03   -2.4916123816E-03    1.0541488674E-04   -2.6765337706E-03    2.5588068568E-03    1.0541488674E-04    1.2253151908E-04    5.1708434584E-05    1.0541488674E-04
    1.5200000000E-02   -2.0000000000E+05   -2.5000000000E+04    0.0000000000E+00    1.1086800744E-04    7.8242953581E-05    1.0660378005E-04    2.4074284952E-03   -2.4505202083E-03    1.0660378005E-04   -2.5491716230E-03    2.4075316117E-03    1.0660378005E-04   -5.1405970971E-05   -1.5930602189E-04    1.0660378005E-04
    1.5200000000E-02   -1.7500000000E+05   -2.5000000000E+04    0.0000000000E+00   -6.2787735573E-05    1.3086395091E-04    1.1110559299E-04    2.6264544284E-03   -2.6461125412E-03    1.1110559299E-04   -2.7484353454E-03    2.4522740828E-03    1.1110559299E-04   -5.7772446023E-05   -1.4980835555E-04    1.1110559299E-04
    1.5200000000E-02   -1.5000000000E+05   -2.5000000000E+04    0.0000000000E+00    7.8899006221E-06   -1.6834737549E-05    1.1721543446E-04    3.0636301125E-03   -2.7537321108E-03    1.1721543446E-04   -3.0857193927E-03    2.6629295764E-03    1.1721543446E-04    6.1690531932E-06    8.1517784677E-05    1.1721543446E-04
    1.5200000000E-02   -1.2500000000E+05   -2.5000000000E+04    0.0000000000E+00    3.0632026901E-05    4.4585658339E-05    1.1874165314E-04    2.8457559289E-03   -2.5843298043E-03    1.1874165314E-04   -3.0762063250E-03    2.3507551413E-03    1.1874165314E-04    2.3097161778E-04   -5.9781587380E-05    1.1874165314E-04
    1.5200000000E-02   -1.0000000000E+05   -2.5000000000E+04    0.0000000000E+00    1.5956302981E-05   -7.8262037817E-05    1.1744993533E-04    2.9019394770E-03   -2.6705951426E-03    1.1744993533E-04   -2.9976105300E-03    2.5526295374E-03    1.1744993533E-04    1.4409076293E-05    4.8692024931E-05    1.1744993533E-04
    1.5200000000E-02   -7.5000000000E+04   -2.5000000000E+04    0.0000000000E+00   -1.6898879923E-04   -5.8287081869E-05    1.1200099981E-04    2.6664444193E-03   -2.6400529875E-03    1.1200099981E-04   -2.6484912569E-03    2.6327080219E-03    1.1200099981E-04   -5.1630226546E-05    1.9120524575E-04    1.1200099981E-04
    1.5200000000E-02   -5.0000000000E+04   -2.5000000000E+04    0.0000000000E+00    5.9581495309E-05   -2.0098656722E-05    9.9465578512E-05    2.1640436517E-03   -2.6092938239E-03    9.9465578512E-05   -2.1862879106E-03    2.6208111444E-03    9.9465578512E-05    5.9809869488E-05    3.0702659158E-05    9.9465578512E-05
    1.5200000000E-02   -2.5000000000E+04   -2.5000000000E+04    0.0000000000E+00   -5.7069480473E-05   -7.8890388804E-05    9.4399216697E-05    1.6701758339E-03   -2.7154791290E-03    9.4399216697E-05   -1.7209579512E-03    2.6606404625E-03    9.4399216697E-05    8.0446814475E-05   -1.2389092296E-05    9.4399216697E-05
    1.5200000000E-02    0.0000000000E+00   -2.5000000000E+04    0.0000000000E+00   -5.2978817898E-06   -5.3063236518E-05    9.3799788828E-05    1.6092120334E-03   -2.5864558637E-03    9.3799788828E-05   -1.6983724576E-03    2.5866608185E-03    9.3799788828E-05    5.6486413346E-05    1.1377513219E-04    9.3799788828E-05
    1.5200000000E-02    2.5000000000E+04   -2.5000000000E+04    0.0000000000E+00   -3.6415553558E-05   -1.1324281453E-04    9.4399216697E-05    1.7580869711E-03   -2.6165757708E-03    9.4399216697E-05   -1.6865318597E-03    2.5957902423E-03    9.4399216697E-05    9.2725538904E-05    7.0659858356E-05    9.4399216697E-05
    1.5200000000E-02    5.0000000000E+04   -2.5000000000E+04    0.0000000000E+00    9.9679318670E-05    9.5030146597E-05    1.0179327344E-04    2.2691188790E-03   -2.5995413933E-03    1.0179327344E-04   -1.9849266038E-03    2.6209180511E-03    1.0179327344E-04   -9.8657112796E-05   -2.1844509184E-05    1.0179327344E-04
    1.5200000000E-02    7.5000000000E+04   -2.5000000000E+04    0.0000000000E+00    2.4529856184E-04    1.1064047609E-04    1.1200099981E-04    2.8347170158E-03   -2.5831585004E-03    1.1200099981E-04   -2.6658551095E-03    2.6039830173E-03    1.1200099981E-04   -5.1319039867E-05   -1.1203370318E-04    1.1200099981E-04
    1.5200000000E-02    1.0000000000E+05   -2.5000000000E+04    0.0000000000E+00   -6.5220968449E-05    2.7453126526E-05    1.1782852324E-04    2.9038055829E-03   -2.6368955649E-03    1.1782852324E-04   -3.0503809413E-03    2.5759489472E-03    1.1782852324E-04   -2.4497923774E-05   -1.7612741770E-04    1.1782852324E-04
    1.5200000000E-02    1.2500000000E+05   -2.5000000000E+04    0.0000000000E+00    4.8847338015E-05    1.5277496134E-05    1.1874165314E-04    2.8887540432E-03   -2.5228846728E-03    1.1874165314E-04   -3.0700699884E-03    2.3933200364E-03    1.1874165314E-04   -3.0624870836E-05    3.1251969657E-05    1.1874165314E-04
    1.5200000000E-02    1.5000000000E+05   -2.5000000000E+04    0.0000000000E+00    6.2941471095E-05   -2.3023564094E-04    1.1670158188E-04    2.7216212120E-03   -2.7051733879E-03    1.1670158188E-04   -2.7887479946E-03    2.5652740073E-03    1.1670158188E-04    1.3821658835E-04    8.2011822649E-05    1.1670158188E-04
    1.5200000000E-02    1.7500000000E+05   -2.5000000000E+04    0.0000000000E+00   -8.2738864770E-05   -5.3731365398E-05    1.1110559299E-04    2.7409294624E-03   -2.6974477788E-03    1.1110559299E-04   -2.7811317281E-03    2.4234137610E-03    1.1110559299E-04    8.4062618456E-05    3.8519410529E-06    1.1110559299E-04
    1.5200000000E-02    2.0000000000E+05   -2.5000000000E+04    0.0000000000E+00    5.8519258702E-05   -1.1773857958E-04    1.0610698597E-04    2.4786736467E-03   -2.5905412464E-03    1.0610698597E-04   -2.7001888603E-03    2.5946299126E-03    1.0610698597E-04   -5.3113848648E-05    7.2790860750E-06    1.0610698597E-04
    1.5200000000E-02   -2.0000000000E+05    0.0000000000E+00    0.0000000000E+00    1.0391950817E-05    9.0696436408E-05    1.0697176030E-04    2.5667136924E-03   -2.5513674461E-03    1.0697176030E-04   -2.4737642753E-03    2.4619534462E-03    1.0697176030E-04   -8.2823824410E-05    6.6518727049E-05    1.0697176030E-04
    1.5200000000E-02   -1.7500000000E+05    0.0000000000E+00    0.0000000000E+00   -1.4966352440E-05   -6.7715152936E-06    1.1203533144E-04    2.7149839800E-03   -2.6900176443E-03    1.1203533144E-04   -2.8044623850E-03    2.5504753151E-03    1.1203533144E-04   -6.3728008497E-05    3.6950610137E-05    1.1203533144E-04
    1.5200000000E-02   -1.5000000000E+05    0.0000000000E+00    0.0000000000E+00   -7.3589194319E-06    1.4441814103E-05    1.1877711209E-04    2.8420430964E-03   -2.6915004886E-03    1.1877711209E-04   -2.8162149203E-03    2.3593894621E-03    1.1877711209E-04   -4.8524605896E-05    3.1874269069E-06    1.1877711209E-04
    1.5200000000E-02   -1.2500000000E+05    0.0000000000E+00    0.0000000000E+00    6.6015913577E-05    3.0038456301E-05    1.2041605106E-04    2.9716415626E-03   -2.6729019574E-03    1.2041605106E-04   -2.9834425779E-03    2.4537638535E-03    1.2041605106E-04    8.2799360271E-05    6.8610349264E-05    1.2041605106E-04
    1.5200000000E-02   -1.0000000000E+05    0.0000000000E+00    0.0000000000E+00    1.6067089311E-04    3.7132257212E-05    1.1908303286E-04    3.1026107354E-03   -2.6171668798E-03    1.1908303286E-04   -2.9086641880E-03    2.6388234221E-03    1.1908303286E-04    1.7552913403E-04   -1.4687368119E-04    1.1908303286E-04
    1.5200000000E-02   -7.5000000000E+04    0.0000000000E+00    0.0000000000E+00    2.8042786454E-05   -6.3140106469E-05    1.1319324186E-04    2.8422946204E-03   -2.7557602205E-03    1.1319324186E-04   -2.4589692800E-03    2.6724159977E-03    1.1319324186E-04   -4.6907539216E-05   -3.7945375274E-05    1.1319324186E-04
    1.5200000000E-02   -5.0000000000E+04    0.0000000000E+00    0.0000000000E+00    3.3271215059E-05   -1.2074630916E-04    9.9450336460E-05    2.0648596292E-03   -2.5896863222E-03    9.9450336460E-05   -1.8940014125E-03    2.6370100346E-03    9.9450336460E-05   -7.2146153950E-05    8.0649068957E-05    9.9450336460E-05
    1.5200000000E-02   -2.5000000000E+04    0.0000000000E+00    0.0000000000E+00    6.3067909144E-05    4.5014427064E-05    9.3799788828E-05    1.7260882399E-03   -2.6524531969E-03    9.3799788828E-05   -1.5638992369E-03    2.7159776627E-03    9.3799788828E-05    1.7095622279E-05    4.1819570783E-06    9.3799788828E-05
    1.5200000000E-02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00   -1.0400716288E-05    1.2829959049E-06    9.3053725072E-05    1.4263858021E-03   -2.8410677651E-03    9.3053725072E-05   -1.4420840119E-03    2.6408130558E-03    9.3053725072E-05    7.2410073088E-05   -5.6316192861E-05    9.3053725072E-05
    1.5200000000E-02    2.5000000000E+04    0.0000000000E+00    0.0000000000E+00   -2.7156580126E-05   -4.5683463799E-05    9.3799788828E-05    1.6874231562E-03   -2.6236824785E-03    9.3799788828E-05   -1.5734946104E-03    2.6496533107E-03    9.3799788828E-05   -4.1557526852E-05    1.9281091418E-05    9.3799788828E-05
    1.5200000000E-02    5.0000000000E+04    0.0000000000E+00    0.0000000000E+00    5.3049011410E-05    3.7401446792E-05    1.0201150387E-04    2.4016180480E-03   -2.4885517936E-03    1.0201150387E-04   -2.1516101803E-03    2.6525824985E-03    1.0201150387E-04    1.0392496626E-04   -1.2684530921E-04    1.0201150387E-04
    1.5200000000E-02    7.5000000000E+04    0.0000000000E+00    0.0000000000E+00   -9.1452640400E-06    6.5885482611E-05    1.1319324186E-04    2.5969418777E-03   -2.5472226330E-03    1.1319324186E-04   -2.5437497920E-03    2.6835285396E-03    1.1319324186E-04    1.2804298935E-04   -1.2750330509E-05    1.1319324186E-04
    1.5200000000E-02    1.0000000000E+05    0.0000000000E+00    0.0000000000E+00    9.1274487419E-05    3.5496985942E-05    1.1949798640E-04    3.1938360244E-03   -2.6591701873E-03    1.1949798640E-04   -2.9045055171E-03    2.5953172190E-03    1.1949798640E-04   -9.4153371055E-05   -4.1848281930E-05    1.1949798640E-04
    1.5200000000E-02    1.2500000000E+05    0.0000000000E+00    0.0000000000E+00   -6.5783760694E-05   -2.7259830208E-05    1.2041605106E-04    3.0673660282E-03   -2.6578476053E-03    1.2041605106E-04   -2.9891497772E-03    2.3405394846E-03    1.2041605106E-04    3.4289678845E-05   -5.8057362266E-05    1.2041605106E-04
    1.5200000000E-02    1.5000000000E+05    0.0000000000E+00    0.0000000000E+00   -1.2585984916E-04    4.2156464532E-06    1.1817941235E-04    3.0825775879E-03   -2.7851947120E-03    1.1817941235E-04   -3.0321043248E-03    2.3607643096E-03    1.1817941235E-04   -5.4772960325E-05   -1.4513686203E-04    1.1817941235E-04
    1.5200000000E-02    1.7500000000E+05    0.0000000000E+00    0.0000000000E+00   -1.2118920346E-04   -4.6904244539E-06    1.1203533144E-04    2.7000936401E-03   -2.6330682606E-03    1.1203533144E-04   -2.7146123791E-03    2.4695512982E-03    1.1203533144E-04   -1.4787683366E-04   -1.2486523420E-04    1.1203533144E-04
    1.5200000000E-02    2.0000000000E+05    0.0000000000E+00    0.0000000000E+00    1.5481814273E-04    1.9757707186E-05    1.0637268992E-04    2.5121158264E-03   -2.6181141118E-03    1.0637268992E-04   -2.5435339255E-03    2.3960644035E-03    1.0637268992E-04    6.0844780501E-05   -8.4910670552E-05    1.0637268992E-04
    1.5200000000E-02   -2.0000000000E+05    2.5000000000E+04    0.0000000000E+00    1.7991161725E-05    4.4992501333E-05    1.0660378005E-04    2.3802156946E-03   -2.4070694313E-03    1.0660378005E-04   -2.5895006402E-03    2.4815057680E-03    1.0660378005E-04   -1.4070931350E-04    2.0323933216E-04    1.0660378005E-04
    1.5200000000E-02   -1.7500000000E+05    2.5000000000E+04    0.0000000000E+00   -1.0377191882E-05   -5.7302045685E-05    1.1110559299E-04    2.6684859370E-03   -2.5348277997E-03    1.1110559299E-04   -2.7067977623E-03    2.3249689148E-03    1.1110559299E-04    4.7123639076E-05    1.1237522732E-04    1.1110559299E-04
    1.5200000000E-02   -1.5000000000E+05    2.5000000000E+04    0.0000000000E+00   -8.7763199364E-05    1.1496344514E-05    1.1721543446E-04    2.9837383241E-03   -2.7920147429E-03    1.1721543446E-04   -2.8822533295E-03    2.4837448296E-03    1.1721543446E-04    1.0834958471E-04    1.7872817438E-04    1.1721543446E-04
    1.5200000000E-02   -1.2500000000E+05    2.5000000000E+04    0.0000000000E+00   -2.2683177323E-06   -6.4506602452E-05    1.1874165314E-04    2.8167721998E-03   -2.7338556893E-03    1.1874165314E-04   -3.1706478235E-03    2.4033732991E-03    1.1874165314E-04    9.1509938962E-06    1.5452515945E-06    1.1874165314E-04
    1.5200000000E-02   -1.0000000000E+05    2.5000000000E+04    0.0000000000E+00    1.0540717176E-04    3.6546739861E-04    1.1744993533E-04    2.9053449564E-03   -2.6363376156E-03    1.1744993533E-04   -2.9511782893E-03    2.6539174786E-03    1.1744993533E-04   -6.9111430775E-05    4.8890741064E-06    1.1744993533E-04
    1.5200000000E-02   -7.5000000000E+04    2.5000000000E+04    0.0000000000E+00    7.2651165826E-05    2.5219211167E-04    1.1200099981E-04    2.6931469488E-03   -2.4102865097E-03    1.1200099981E-04   -2.5708546981E-03    2.6397478704E-03    1.1200099981E-04   -1.0992681974E-04   -3.6909581359E-05    1.1200099981E-04
    1.5200000000E-02   -5.0000000000E+04    2.5000000000E+04    0.0000000000E+00    1.2792436628E-04    9.2514772377E-06    9.9465578512E-05    2.1197489615E-03   -2.5615911732E-03    9.9465578512E-05   -2.1367843634E-03    2.7298936799E-03    9.9465578512E-05   -9.5138779214E-05   -5.7099118851E-05    9.9465578512E-05
    1.5200000000E-02   -2.5000000000E+04    2.5000000000E+04    0.0000000000E+00   -2.1346407249E-05    8.1051700238E-05    9.4399216697E-05    1.7060957928E-03   -2.5689663295E-03    9.4399216697E-05   -1.7082538377E-03    2.6145939204E-03    9.4399216697E-05   -7.7383907450E-05   -1.6885223851E-05    9.4399216697E-05
    1.5200000000E-02    0.0000000000E+00    2.5000000000E+04    0.0000000000E+00   -2.0333598109E-05    1.0630278588E-04    9.3799788828E-05    1.5954477991E-03   -2.5674658711E-03    9.3799788828E-05   -1.6117472092E-03    2.7770509365E-03    9.3799788828E-05   -5.0391267223E-05   -6.6662983360E-05    9.3799788828E-05
    1.5200000000E-02    2.5000000000E+04    2.5000000000E+04    0.0000000000E+00    3.4493413514E-05    2.4517633321E-05    9.4399216697E-05    1.7708079504E-03   -2.5538786873E-03    9.4399216697E-05   -1.6636048781E-03    2.7489033667E-03    9.4399216697E-05   -7.7051975327E-05    1.2773492184E-04    9.4399216697E-05
    1.5200000000E-02    5.0000000000E+04    2.5000000000E+04    0.0000000000E+00   -8.8491393990E-05   -1.7315208689E-04    1.0179327344E-04    2.2882489265E-03   -2.7017773440E-03    1.0179327344E-04   -2.0930886567E-03    2.7204179469E-03    1.0179327344E-04    5.4274926752E-05   -1.5760853137E-05    1.0179327344E-04
